"X","DATE","LATITUDE","LONGITUDE","OFFENSE","PRECINCT","BOROUGH","JURISDICTION","DAY","MONTH"
779363,2014-09-05,40.618416692,-73.9452935799999,"GRAND LARCENY",70,"BROOKLYN","N.Y. POLICE DEPT","Friday","Sep"
1006897,2014-08-17,40.6979173280001,-73.926940593,"GRAND LARCENY",83,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Aug"
966581,2014-01-04,40.7571053300001,-73.9150074899999,"FELONY ASSAULT",114,"QUEENS","N.Y. POLICE DEPT","Saturday","Jan"
848645,2013-01-30,40.717801138,-74.010610857,"BURGLARY",1,"MANHATTAN","N.Y. POLICE DEPT","Wednesday","Jan"
921894,2013-06-24,40.732384101,-73.9901221809999,"GRAND LARCENY",9,"MANHATTAN","N.Y. POLICE DEPT","Monday","Jun"
881672,2015-09-29,40.6379479670001,-74.130498534,"GRAND LARCENY OF MOTOR VEHICLE",121,"STATEN ISLAND","N.Y. POLICE DEPT","Tuesday","Sep"
982410,2013-06-25,40.7224155660001,-73.999334029,"BURGLARY",1,"MANHATTAN","N.Y. POLICE DEPT","Tuesday","Jun"
966393,2014-10-31,40.748221619,-73.9742904829999,"GRAND LARCENY",17,"MANHATTAN","N.Y. POLICE DEPT","Friday","Oct"
958134,2013-03-01,40.823101299,-73.8696904609999,"GRAND LARCENY",43,"BRONX","N.Y. POLICE DEPT","Friday","Mar"
732541,2014-04-17,40.8690585320001,-73.8796301479999,"GRAND LARCENY",52,"BRONX","N.Y. POLICE DEPT","Thursday","Apr"
907635,2014-06-13,40.6663352240001,-73.9515335519999,"BURGLARY",71,"BROOKLYN","N.Y. POLICE DEPT","Friday","Jun"
1013797,2015-03-05,40.530807709,-74.2186505729999,"ROBBERY",123,"STATEN ISLAND","N.Y. POLICE DEPT","Thursday","Mar"
973370,2014-05-09,40.713413797,-73.940403639,"GRAND LARCENY",90,"BROOKLYN","N.Y. POLICE DEPT","Friday","May"
825588,2015-03-31,40.840234138,-73.9176841139999,"ROBBERY",44,"BRONX","N.Y. POLICE DEPT","Tuesday","Mar"
1047610,2015-11-05,40.8177098290001,-73.923973014,"GRAND LARCENY",40,"BRONX","N.Y. POLICE DEPT","Thursday","Nov"
1045827,2015-10-24,40.7078521380001,-73.817165084,"GRAND LARCENY",107,"QUEENS","N.Y. POLICE DEPT","Saturday","Oct"
797544,2014-03-19,40.60256531,-74.164345426,"GRAND LARCENY",121,"STATEN ISLAND","N.Y. POLICE DEPT","Wednesday","Mar"
857856,2013-04-18,40.6933957620001,-73.9663962399999,"GRAND LARCENY",88,"BROOKLYN","N.Y. POLICE DEPT","Thursday","Apr"
1069468,2014-10-01,40.6491528440001,-73.930103989,"GRAND LARCENY OF MOTOR VEHICLE",67,"BROOKLYN","N.Y. POLICE DEPT","Wednesday","Oct"
968372,2013-03-04,40.7758889360001,-73.950107082,"GRAND LARCENY",19,"MANHATTAN","N.Y. POLICE DEPT","Monday","Mar"
1092680,2015-09-17,40.677634448,-73.9330737029999,"GRAND LARCENY",81,"BROOKLYN","N.Y. POLICE DEPT","Thursday","Sep"
859213,2013-03-18,40.841690923,-73.837040057,"GRAND LARCENY",45,"BRONX","N.Y. POLICE DEPT","Monday","Mar"
1107108,2015-03-01,40.6029515910001,-73.749976261,"RAPE",101,"QUEENS","N.Y. POLICE DEPT","Sunday","Mar"
589444,2011-06-01,40.6361660490001,-74.010659125,"GRAND LARCENY",72,"BROOKLYN","N.Y. POLICE DEPT","Wednesday","Jun"
853041,2015-07-14,40.623266012,-73.9978292499999,"FELONY ASSAULT",62,"BROOKLYN","N.Y. POLICE DEPT","Tuesday","Jul"
1063343,2014-07-15,40.732631553,-74.000290105,"GRAND LARCENY",6,"MANHATTAN","N.Y. POLICE DEPT","Tuesday","Jul"
990099,2015-10-05,40.8437907800001,-73.8535231389999,"FELONY ASSAULT",49,"BRONX","N.Y. POLICE DEPT","Monday","Oct"
1075540,2015-05-14,40.629599156,-74.1542020759999,"BURGLARY",121,"STATEN ISLAND","N.Y. POLICE DEPT","Thursday","May"
966311,2014-01-04,40.813028822,-73.935415785,"BURGLARY",25,"MANHATTAN","N.Y. POLICE DEPT","Saturday","Jan"
963782,2015-01-12,40.8331545990001,-73.9091393109999,"GRAND LARCENY",44,"BRONX","N.Y. POLICE DEPT","Monday","Jan"
1091875,2015-08-28,40.630101041,-74.109000415,"GRAND LARCENY",120,"STATEN ISLAND","N.Y. POLICE DEPT","Friday","Aug"
807594,2013-01-13,40.7365809560001,-74.008290018,"GRAND LARCENY",6,"MANHATTAN","N.Y. POLICE DEPT","Sunday","Jan"
955552,2014-04-02,40.872596365,-73.879551428,"BURGLARY",52,"BRONX","N.Y. POLICE DEPT","Wednesday","Apr"
889779,2013-10-20,40.6924829050001,-73.927289123,"FELONY ASSAULT",81,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Oct"
1116914,2015-11-01,40.630555326,-74.140589663,"ROBBERY",121,"STATEN ISLAND","N.Y. POLICE DEPT","Sunday","Nov"
677895,2013-08-05,40.610844419,-73.9224978199999,"GRAND LARCENY",63,"BROOKLYN","N.Y. POLICE DEPT","Monday","Aug"
904967,2013-07-10,40.693089743,-73.962054676,"FELONY ASSAULT",88,"BROOKLYN","N.Y. POLICE DEPT","Wednesday","Jul"
1074498,2015-06-04,40.8596727830001,-73.904280522,"ROBBERY",52,"BRONX","N.Y. POLICE DEPT","Thursday","Jun"
834926,2013-02-19,40.754408117,-73.991858646,"FELONY ASSAULT",14,"MANHATTAN","N.Y. POLICE DEPT","Tuesday","Feb"
754100,2014-06-07,40.8103960190001,-73.9253107449999,"RAPE",40,"BRONX","N.Y. POLICE DEPT","Saturday","Jun"
863406,2013-04-02,40.7162848040001,-73.8320619149999,"BURGLARY",112,"QUEENS","N.Y. POLICE DEPT","Tuesday","Apr"
866201,2013-12-18,40.5405143570001,-74.147462817,"GRAND LARCENY",122,"STATEN ISLAND","N.Y. POLICE DEPT","Wednesday","Dec"
1109896,2015-04-08,40.7788301630001,-73.953986405,"GRAND LARCENY",19,"MANHATTAN","N.Y. POLICE DEPT","Wednesday","Apr"
1018886,2015-08-04,40.7267250400001,-73.857940361,"BURGLARY",112,"QUEENS","N.Y. POLICE DEPT","Tuesday","Aug"
1102727,2015-12-16,40.6802212910001,-73.918058285,"GRAND LARCENY",81,"BROOKLYN","N.Y. POLICE DEPT","Wednesday","Dec"
820511,2014-06-22,40.831224048,-73.854562604,"GRAND LARCENY",43,"BRONX","N.Y. POLICE DEPT","Sunday","Jun"
1050935,2015-09-27,40.7330729120001,-73.988776205,"GRAND LARCENY",9,"MANHATTAN","N.Y. POLICE DEPT","Sunday","Sep"
734923,2013-07-23,40.836566051,-73.9430543129999,"FELONY ASSAULT",33,"MANHATTAN","N.Y. POLICE DEPT","Tuesday","Jul"
989320,2013-06-06,40.690311439,-73.8144510339999,"BURGLARY",106,"QUEENS","N.Y. POLICE DEPT","Thursday","Jun"
951345,2014-04-01,40.7408805790001,-73.980197092,"BURGLARY",13,"MANHATTAN","N.Y. POLICE DEPT","Tuesday","Apr"
1073974,2014-05-13,40.67879507,-73.9876100079999,"BURGLARY",78,"BROOKLYN","N.Y. POLICE DEPT","Tuesday","May"
965856,2014-10-31,40.754119792,-73.990212802,"GRAND LARCENY",14,"MANHATTAN","N.Y. POLICE DEPT","Friday","Oct"
1009964,2015-08-02,40.611323242,-73.9740010419999,"GRAND LARCENY",62,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Aug"
1007456,2014-06-19,40.853960274,-73.900120875,"FELONY ASSAULT",46,"BRONX","N.Y. POLICE DEPT","Thursday","Jun"
701849,2012-01-01,40.6214187800001,-73.998672227,"GRAND LARCENY",62,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Jan"
1085796,2014-11-29,40.76263677,-73.973165867,"GRAND LARCENY",18,"MANHATTAN","N.Y. POLICE DEPT","Saturday","Nov"
921346,2013-09-23,40.863041648,-73.909055095,"GRAND LARCENY OF MOTOR VEHICLE",50,"BRONX","N.Y. POLICE DEPT","Monday","Sep"
946578,2013-02-28,40.753427425,-73.8783484269999,"ROBBERY",115,"QUEENS","N.Y. POLICE DEPT","Thursday","Feb"
971663,2014-08-31,40.745009548,-73.863877702,"BURGLARY",110,"QUEENS","N.Y. POLICE DEPT","Sunday","Aug"
943703,2015-07-08,40.73669807,-73.983316026,"RAPE",13,"MANHATTAN","N.Y. POLICE DEPT","Wednesday","Jul"
996670,2015-08-11,40.801463676,-73.937456922,"GRAND LARCENY",25,"MANHATTAN","N.Y. POLICE DEPT","Tuesday","Aug"
832031,2013-01-02,40.8251907440001,-73.8887136979999,"ROBBERY",41,"BRONX","N.Y. POLICE DEPT","Wednesday","Jan"
1048625,2014-03-29,40.6250785450001,-73.940262766,"BURGLARY",63,"BROOKLYN","N.Y. POLICE DEPT","Saturday","Mar"
1084353,2015-07-10,40.755291974,-73.9636687619999,"GRAND LARCENY",17,"MANHATTAN","N.Y. POLICE DEPT","Friday","Jul"
1065797,2014-03-04,40.870678809,-73.918279177,"GRAND LARCENY",34,"MANHATTAN","N.Y. POLICE DEPT","Tuesday","Mar"
954819,2013-03-22,40.6215100520001,-73.906844625,"GRAND LARCENY",63,"BROOKLYN","N.Y. POLICE DEPT","Friday","Mar"
698184,2014-10-06,40.7663116150001,-73.9868933819999,"GRAND LARCENY",18,"MANHATTAN","N.Y. POLICE DEPT","Monday","Oct"
1101156,2014-11-03,40.765342984,-73.989456666,"BURGLARY",18,"MANHATTAN","N.Y. POLICE DEPT","Monday","Nov"
1082316,2015-07-05,40.886611515,-73.843562757,"ROBBERY",47,"BRONX","N.Y. HOUSING POLICE","Sunday","Jul"
914076,2015-04-26,40.7380024,-73.9878912899999,"FELONY ASSAULT",13,"MANHATTAN","N.Y. POLICE DEPT","Sunday","Apr"
1088946,2015-08-24,40.712726522,-73.820445041,"GRAND LARCENY",107,"QUEENS","N.Y. POLICE DEPT","Monday","Aug"
781272,2014-01-10,40.5966196860001,-73.763107184,"GRAND LARCENY OF MOTOR VEHICLE",101,"QUEENS","N.Y. POLICE DEPT","Friday","Jan"
1052109,2015-11-18,40.7397243390001,-73.976476965,"GRAND LARCENY",13,"MANHATTAN","HEALTH & HOSP CORP","Wednesday","Nov"
708537,2013-06-22,40.8213927190001,-73.9541412409999,"ROBBERY",30,"MANHATTAN","POLICE DEPT NYC","Saturday","Jun"
936835,2013-09-12,40.737964597,-73.9982621469999,"BURGLARY",6,"MANHATTAN","N.Y. POLICE DEPT","Thursday","Sep"
748959,2014-06-05,40.850829671,-73.915220281,"GRAND LARCENY",46,"BRONX","N.Y. POLICE DEPT","Thursday","Jun"
731946,2014-03-16,40.6796565600001,-73.856991466,"BURGLARY",102,"QUEENS","N.Y. POLICE DEPT","Sunday","Mar"
961035,2013-03-02,40.671644058,-73.863360523,"GRAND LARCENY",75,"BROOKLYN","N.Y. POLICE DEPT","Saturday","Mar"
791450,2014-10-10,40.746147755,-73.814161993,"ROBBERY",109,"QUEENS","N.Y. POLICE DEPT","Friday","Oct"
674377,2014-04-16,40.7572150670001,-73.7997000989999,"GRAND LARCENY",109,"QUEENS","N.Y. POLICE DEPT","Wednesday","Apr"
959399,2013-11-09,40.8350603050001,-73.939817659,"GRAND LARCENY",33,"MANHATTAN","N.Y. POLICE DEPT","Saturday","Nov"
1012385,2015-08-03,40.8097236130001,-73.9253909719999,"GRAND LARCENY",40,"BRONX","N.Y. HOUSING POLICE","Monday","Aug"
1117152,2015-11-01,40.700996032,-73.913708548,"ROBBERY",83,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Nov"
967997,2015-01-14,40.699748175,-73.947177929,"GRAND LARCENY",79,"BROOKLYN","N.Y. POLICE DEPT","Wednesday","Jan"
1042734,2014-01-31,40.738765792,-74.008106254,"GRAND LARCENY OF MOTOR VEHICLE",6,"MANHATTAN","N.Y. POLICE DEPT","Friday","Jan"
1035504,2013-10-15,40.587305326,-73.918960773,"GRAND LARCENY",61,"BROOKLYN","N.Y. POLICE DEPT","Tuesday","Oct"
1026085,2014-02-01,40.6540529230001,-73.926721935,"ROBBERY",67,"BROOKLYN","N.Y. POLICE DEPT","Saturday","Feb"
920684,2013-08-28,40.5560323810001,-74.135013225,"BURGLARY",122,"STATEN ISLAND","N.Y. POLICE DEPT","Wednesday","Aug"
925635,2014-01-11,40.8705616180001,-73.846409922,"ROBBERY",49,"BRONX","N.Y. TRANSIT POLICE","Saturday","Jan"
1117308,2015-11-02,40.6965399580001,-73.987083802,"GRAND LARCENY",84,"BROOKLYN","N.Y. POLICE DEPT","Monday","Nov"
786847,2013-05-02,40.641606908,-73.9249231439999,"GRAND LARCENY",67,"BROOKLYN","N.Y. POLICE DEPT","Thursday","May"
703701,2013-05-29,40.7698366930001,-73.87946651,"GRAND LARCENY OF MOTOR VEHICLE",115,"QUEENS","PORT AUTHORITY","Wednesday","May"
953588,2014-05-16,40.6224241350001,-73.91397583,"GRAND LARCENY OF MOTOR VEHICLE",63,"BROOKLYN","N.Y. POLICE DEPT","Friday","May"
707441,2013-09-10,40.688889551,-73.9600053349999,"GRAND LARCENY",88,"BROOKLYN","N.Y. POLICE DEPT","Tuesday","Sep"
1101508,2015-11-22,40.757240531,-73.9897936369999,"FELONY ASSAULT",14,"MANHATTAN","N.Y. POLICE DEPT","Sunday","Nov"
1065238,2014-09-26,40.8629277220001,-73.8520348719999,"GRAND LARCENY",49,"BRONX","N.Y. POLICE DEPT","Friday","Sep"
950578,2013-12-30,40.696865486,-73.96757014,"FELONY ASSAULT",88,"BROOKLYN","N.Y. POLICE DEPT","Monday","Dec"
1117720,2015-11-03,40.5047420720001,-74.239655485,"GRAND LARCENY",123,"STATEN ISLAND","N.Y. POLICE DEPT","Tuesday","Nov"
727438,2014-02-09,40.6976186790001,-73.820045756,"FELONY ASSAULT",102,"QUEENS","N.Y. POLICE DEPT","Sunday","Feb"
760844,2014-06-10,40.6748675650001,-73.752295128,"FELONY ASSAULT",105,"QUEENS","N.Y. POLICE DEPT","Tuesday","Jun"
1026818,2013-11-15,40.6826053830001,-74.004789565,"BURGLARY",76,"BROOKLYN","N.Y. POLICE DEPT","Friday","Nov"
824597,2013-08-02,40.7615966270001,-73.9921862589999,"BURGLARY",18,"MANHATTAN","N.Y. POLICE DEPT","Friday","Aug"
1024010,2014-09-03,40.831492543,-73.922089044,"GRAND LARCENY",44,"BRONX","N.Y. POLICE DEPT","Wednesday","Sep"
1031648,2013-12-08,40.7861547890001,-73.9783997339999,"GRAND LARCENY",20,"MANHATTAN","N.Y. POLICE DEPT","Sunday","Dec"
614636,2013-04-16,40.722887536,-73.9945321879999,"GRAND LARCENY",5,"MANHATTAN","N.Y. POLICE DEPT","Tuesday","Apr"
1116993,2015-11-01,40.694480427,-73.91073469,"ROBBERY",83,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Nov"
754424,2014-06-07,40.7773287680001,-73.961396478,"GRAND LARCENY",19,"MANHATTAN","N.Y. POLICE DEPT","Saturday","Jun"
906867,2013-12-02,40.6953371330001,-73.98242843,"ROBBERY",88,"BROOKLYN","N.Y. POLICE DEPT","Monday","Dec"
956019,2015-09-05,40.6405690130001,-74.118007609,"ROBBERY",120,"STATEN ISLAND","N.Y. POLICE DEPT","Saturday","Sep"
993893,2013-10-01,40.684228896,-73.80123177,"GRAND LARCENY",113,"QUEENS","N.Y. POLICE DEPT","Tuesday","Oct"
831066,2014-07-02,40.7600049010001,-73.782191825,"GRAND LARCENY OF MOTOR VEHICLE",111,"QUEENS","N.Y. POLICE DEPT","Wednesday","Jul"
801464,2014-03-21,40.8918315080001,-73.8626547539999,"ROBBERY",47,"BRONX","N.Y. POLICE DEPT","Friday","Mar"
911786,2014-07-16,40.825908155,-73.93742672,"GRAND LARCENY",32,"MANHATTAN","N.Y. POLICE DEPT","Wednesday","Jul"
989451,2015-05-02,40.7294883070001,-74.010735392,"GRAND LARCENY",6,"MANHATTAN","N.Y. POLICE DEPT","Saturday","May"
898998,2013-09-27,40.7249872080001,-73.9932368139999,"GRAND LARCENY",9,"MANHATTAN","N.Y. POLICE DEPT","Friday","Sep"
962654,2015-03-24,40.626160327,-74.077558871,"BURGLARY",120,"STATEN ISLAND","N.Y. POLICE DEPT","Tuesday","Mar"
1028510,2014-02-02,40.6789877320001,-73.994333887,"FELONY ASSAULT",76,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Feb"
1017882,2013-08-13,40.7009090450001,-73.94117579,"GRAND LARCENY",90,"BROOKLYN","N.Y. POLICE DEPT","Tuesday","Aug"
768542,2014-07-24,40.7128112950001,-73.963313165,"FELONY ASSAULT",90,"BROOKLYN","N.Y. POLICE DEPT","Thursday","Jul"
661791,2013-04-25,40.695736923,-73.747598003,"BURGLARY",113,"QUEENS","N.Y. POLICE DEPT","Thursday","Apr"
946473,2014-06-16,40.8084852470001,-73.9129406499999,"FELONY ASSAULT",40,"BRONX","N.Y. POLICE DEPT","Monday","Jun"
1109034,2015-10-04,40.756586858,-73.931965667,"GRAND LARCENY OF MOTOR VEHICLE",114,"QUEENS","N.Y. POLICE DEPT","Sunday","Oct"
199052,2007-03-10,40.852094397,-73.930798029,"GRAND LARCENY",34,"MANHATTAN","N.Y. POLICE DEPT","Saturday","Mar"
825730,2013-03-24,40.6403085010001,-73.956676245,"FELONY ASSAULT",70,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Mar"
910560,2014-05-30,40.7087752940001,-73.796447917,"FELONY ASSAULT",103,"QUEENS","N.Y. POLICE DEPT","Friday","May"
1002123,2013-07-17,40.861377184,-73.90095931,"GRAND LARCENY",46,"BRONX","N.Y. POLICE DEPT","Wednesday","Jul"
1109435,2015-03-30,40.757262074,-73.904850003,"GRAND LARCENY OF MOTOR VEHICLE",114,"QUEENS","N.Y. POLICE DEPT","Monday","Mar"
1028416,2014-09-28,40.6121920040001,-74.102214362,"GRAND LARCENY",120,"STATEN ISLAND","N.Y. POLICE DEPT","Sunday","Sep"
927959,2015-07-01,40.8986027990001,-73.897091282,"GRAND LARCENY",50,"BRONX","N.Y. POLICE DEPT","Wednesday","Jul"
1089417,2014-12-31,40.7861233140001,-73.9426135639999,"ROBBERY",23,"MANHATTAN","N.Y. POLICE DEPT","Wednesday","Dec"
892119,2015-11-14,40.7367706260001,-73.887537075,"GRAND LARCENY",110,"QUEENS","N.Y. POLICE DEPT","Saturday","Nov"
829424,2013-08-03,40.7430801680001,-73.954736461,"GRAND LARCENY",108,"QUEENS","N.Y. POLICE DEPT","Saturday","Aug"
905649,2013-05-08,40.8282865400001,-73.9070321139999,"ROBBERY",42,"BRONX","N.Y. POLICE DEPT","Wednesday","May"
1057733,2014-07-11,40.7310308190001,-73.9888342789999,"GRAND LARCENY",9,"MANHATTAN","N.Y. POLICE DEPT","Friday","Jul"
1105055,2015-12-14,40.8029604280001,-73.965672707,"FELONY ASSAULT",24,"MANHATTAN","N.Y. POLICE DEPT","Monday","Dec"
1020111,2015-02-07,40.7684163810001,-73.911310693,"GRAND LARCENY",114,"QUEENS","N.Y. POLICE DEPT","Saturday","Feb"
655425,2013-11-30,40.6761556800001,-73.812183107,"FELONY ASSAULT",106,"QUEENS","N.Y. POLICE DEPT","Saturday","Nov"
742253,2015-08-22,40.7487923900001,-73.992234678,"FELONY ASSAULT",14,"MANHATTAN","N.Y. POLICE DEPT","Saturday","Aug"
1034118,2015-04-02,40.750927823,-73.992530384,"GRAND LARCENY",14,"MANHATTAN","AMTRACK","Thursday","Apr"
1016888,2015-08-04,40.7723092700001,-73.780563015,"ROBBERY",111,"QUEENS","N.Y. POLICE DEPT","Tuesday","Aug"
1042223,2015-04-23,40.733073405,-74.003505052,"FELONY ASSAULT",6,"MANHATTAN","N.Y. POLICE DEPT","Thursday","Apr"
882066,2013-05-09,40.8087499040001,-73.9525858059999,"ROBBERY",28,"MANHATTAN","N.Y. POLICE DEPT","Thursday","May"
812427,2013-01-15,40.7541878380001,-73.92729035,"GRAND LARCENY",114,"QUEENS","N.Y. POLICE DEPT","Tuesday","Jan"
921003,2014-08-11,40.827663925,-73.8860970919999,"GRAND LARCENY",41,"BRONX","N.Y. TRANSIT POLICE","Monday","Aug"
1040589,2014-04-05,40.7188331720001,-73.989435162,"GRAND LARCENY",7,"MANHATTAN","N.Y. POLICE DEPT","Saturday","Apr"
1057421,2015-12-13,40.875285768,-73.9126434629999,"FELONY ASSAULT",50,"BRONX","N.Y. POLICE DEPT","Sunday","Dec"
1050277,2015-09-27,40.9116315890001,-73.899987165,"BURGLARY",50,"BRONX","N.Y. POLICE DEPT","Sunday","Sep"
828896,2015-05-05,40.650208746,-73.928733452,"GRAND LARCENY",67,"BROOKLYN","N.Y. POLICE DEPT","Tuesday","May"
1072294,2014-04-20,40.6740147,-73.944544994,"GRAND LARCENY",77,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Apr"
1081332,2014-06-27,40.6894827080001,-73.844191122,"BURGLARY",102,"QUEENS","N.Y. POLICE DEPT","Friday","Jun"
1067680,2015-03-18,40.84304926,-73.838782395,"GRAND LARCENY",49,"BRONX","N.Y. POLICE DEPT","Wednesday","Mar"
1053696,2015-05-19,40.7824609260001,-73.845898178,"ROBBERY",109,"QUEENS","N.Y. POLICE DEPT","Tuesday","May"
1046469,2015-10-24,40.7106352330001,-73.735227142,"GRAND LARCENY OF MOTOR VEHICLE",105,"QUEENS","N.Y. POLICE DEPT","Saturday","Oct"
1020515,2013-11-13,40.727439749,-73.858811959,"ROBBERY",112,"QUEENS","N.Y. POLICE DEPT","Wednesday","Nov"
991211,2014-06-12,40.6582347120001,-73.920683917,"BURGLARY",67,"BROOKLYN","N.Y. POLICE DEPT","Thursday","Jun"
929529,2015-07-02,40.7017993910001,-73.808403321,"GRAND LARCENY",103,"QUEENS","N.Y. POLICE DEPT","Thursday","Jul"
1015115,2015-08-03,40.673350054,-73.974640187,"GRAND LARCENY",78,"BROOKLYN","N.Y. POLICE DEPT","Monday","Aug"
896490,2013-07-05,40.6856729730001,-73.8525327569999,"FELONY ASSAULT",102,"QUEENS","N.Y. POLICE DEPT","Friday","Jul"
1067513,2015-04-18,40.8043840460001,-73.9374216689999,"ROBBERY",25,"MANHATTAN","N.Y. TRANSIT POLICE","Saturday","Apr"
807452,2014-12-06,40.6749705390001,-73.9220123219999,"GRAND LARCENY",73,"BROOKLYN","N.Y. POLICE DEPT","Saturday","Dec"
1113184,2015-06-06,40.6166240260001,-73.9767400599999,"GRAND LARCENY",66,"BROOKLYN","N.Y. POLICE DEPT","Saturday","Jun"
1003757,2014-06-30,40.8412216470001,-73.9207657279999,"FELONY ASSAULT",44,"BRONX","N.Y. POLICE DEPT","Monday","Jun"
1083106,2015-12-21,40.638538021,-73.949705335,"ROBBERY",70,"BROOKLYN","N.Y. POLICE DEPT","Monday","Dec"
870518,2015-11-26,40.7547563520001,-73.987891855,"GRAND LARCENY",14,"MANHATTAN","N.Y. POLICE DEPT","Thursday","Nov"
918037,2013-12-29,40.85056425,-73.896081216,"FELONY ASSAULT",48,"BRONX","N.Y. POLICE DEPT","Sunday","Dec"
615276,2013-04-16,40.7821291660001,-73.983918498,"GRAND LARCENY",20,"MANHATTAN","N.Y. POLICE DEPT","Tuesday","Apr"
943596,2014-08-30,40.8393691420001,-73.825936263,"GRAND LARCENY",45,"BRONX","N.Y. POLICE DEPT","Saturday","Aug"
1062348,2015-03-06,40.87187958,-73.8791513749999,"FELONY ASSAULT",52,"BRONX","N.Y. POLICE DEPT","Friday","Mar"
944061,2013-02-03,40.676318748,-73.8836336639999,"GRAND LARCENY OF MOTOR VEHICLE",75,"BROOKLYN","N.Y. POLICE DEPT","Sunday","Feb"
1089229,2014-08-13,40.725937092,-73.999637053,"GRAND LARCENY",1,"MANHATTAN","N.Y. POLICE DEPT","Wednesday","Aug"
1067158,2015-04-18,40.6138545810001,-74.0340564479999,"BURGLARY",68,"BROOKLYN","N.Y. POLICE DEPT","Saturday","Apr"
1084476,2015-07-10,40.781224948,-73.957566715,"GRAND LARCENY",19,"MANHATTAN","N.Y. POLICE DEPT","Friday","Jul"
793922,2014-03-17,40.5744330970001,-74.007279976,"BURGLARY",60,"BROOKLYN","OTHER","Monday","Mar"
1058270,2015-12-13,40.7184897230001,-73.816450486,"GRAND LARCENY",107,"QUEENS","N.Y. POLICE DEPT","Sunday","Dec"
968904,2014-04-30,40.589788318,-73.788677052,"FELONY ASSAULT",101,"QUEENS","N.Y. POLICE DEPT","Wednesday","Apr"
951909,2015-01-15,40.682553329,-73.9991217,"GRAND LARCENY",76,"BROOKLYN","N.Y. POLICE DEPT","Thursday","Jan"
1105427,2015-12-14,40.797660572,-73.951062324,"ROBBERY",28,"MANHATTAN","N.Y. POLICE DEPT","Monday","Dec"
1012688,2014-08-20,40.7644648610001,-73.91619299,"GRAND LARCENY",114,"QUEENS","N.Y. POLICE DEPT","Wednesday","Aug"
1000507,2013-09-25,40.6496236460001,-73.962630766,"BURGLARY",70,"BROOKLYN","N.Y. POLICE DEPT","Wednesday","Sep"
955892,2015-01-09,40.7359899460001,-73.852461091,"BURGLARY",112,"QUEENS","N.Y. POLICE DEPT","Friday","Jan"
922324,2014-09-09,40.8231176410001,-73.824114397,"BURGLARY",45,"BRONX","N.Y. HOUSING POLICE","Tuesday","Sep"
939670,2014-08-23,40.6778402420001,-73.893033521,"GRAND LARCENY OF MOTOR VEHICLE",75,"BROOKLYN","N.Y. POLICE DEPT","Saturday","Aug"
940105,2014-11-24,40.820305251,-73.904109529,"ROBBERY",40,"BRONX","N.Y. POLICE DEPT","Monday","Nov"
950868,2015-01-13,40.72615468,-73.8106423409999,"BURGLARY",107,"QUEENS","N.Y. POLICE DEPT","Tuesday","Jan"
826726,2013-01-19,40.7430801680001,-73.954736461,"RAPE",108,"QUEENS","N.Y. POLICE DEPT","Saturday","Jan"
1071049,2014-10-02,40.7998474880001,-73.96429097,"GRAND LARCENY",24,"MANHATTAN","N.Y. POLICE DEPT","Thursday","Oct"
885483,2014-01-13,40.8770417960001,-73.84636964,"GRAND LARCENY OF MOTOR VEHICLE",47,"BRONX","N.Y. POLICE DEPT","Monday","Jan"
1011871,2015-06-16,40.7948167600001,-73.9444082539999,"FELONY ASSAULT",23,"MANHATTAN","N.Y. TRANSIT POLICE","Tuesday","Jun"
1051847,2014-05-19,40.6369238200001,-74.0080830699999,"FELONY ASSAULT",66,"BROOKLYN","N.Y. POLICE DEPT","Monday","May"
932113,2013-11-06,40.6376624220001,-74.146520908,"FELONY ASSAULT",121,"STATEN ISLAND","N.Y. POLICE DEPT","Wednesday","Nov"
734866,2015-08-07,40.76636382,-73.814762614,"FELONY ASSAULT",109,"QUEENS","N.Y. POLICE DEPT","Friday","Aug"
671506,2014-02-15,40.792921705,-73.844292131,"ROBBERY",109,"QUEENS","N.Y. POLICE DEPT","Saturday","Feb"
1074568,2015-05-12,40.8734400590001,-73.904123301,"GRAND LARCENY",50,"BRONX","N.Y. POLICE DEPT","Tuesday","May"
1083823,2014-11-15,40.839911161,-73.8809767119999,"BURGLARY",48,"BRONX","N.Y. POLICE DEPT","Saturday","Nov"
1096650,2015-09-21,40.6677788470001,-73.945130536,"ROBBERY",71,"BROOKLYN","N.Y. POLICE DEPT","Monday","Sep"
845378,2013-10-11,40.692494169,-73.90506864,"BURGLARY",83,"BROOKLYN","N.Y. POLICE DEPT","Friday","Oct"
1109732,2015-03-30,40.6821864010001,-73.839690483,"RAPE",106,"QUEENS","N.Y. POLICE DEPT","Monday","Mar"
686919,2014-08-18,40.7356176120001,-73.9926692189999,"GRAND LARCENY OF MOTOR VEHICLE",6,"MANHATTAN","N.Y. POLICE DEPT","Monday","Aug"
